chr start stop block
17 77755442 78292403 68
17 78292404 79044123 69
17 79044124 80271713 70
17 80271714 81194907 71
17 81194908 999999999 72
18 1 1077075 1
18 1077076 1942469 2
18 1942470 3135615 3
18 3135616 4250450 4
18 4250451 5833491 5
18 5833492 7172070 6
18 7172071 7925428 7
18 7925429 9016840 8
18 9016841 9989146 9
18 9989147 10767828 10
18 10767829 11660994 11
18 11660995 12737581 12
18 12737582 13544661 13
18 13544662 14448581 14
18 14448582 19485465 15
18 19485466 20649313 16
18 20649314 21800868 17
18 21800869 22896033 18
18 22896034 24025520 19
18 24025521 25497177 20
18 25497178 26121856 21
18 26121857 27235232 22
18 27235233 28438548 23
18 28438549 29096608 24
18 29096609 30264543 25
18 30264544 32073964 26
18 32073965 32610823 27
18 32610824 33794382 28
18 33794383 35579068 29
18 35579069 35890714 30
18 35890715 36490472 31
18 36490473 37936643 32
18 37936644 38767060 33
18 38767061 39466645 34
18 39466646 40197613 35
18 40197614 41155178 36
18 41155179 42606220 37
18 42606221 43231980 38
18 43231981 43883146 39
18 43883147 45261236 40
18 45261237 46110739 41
18 46110740 47183318 42
18 47183319 48328466 43
18 48328467 48787288 44
18 48787289 49942293 45
18 49942294 51185495 46
18 51185496 52825648 47
18 52825649 54594547 48
18 54594548 56155331 49
18 56155332 56531299 50
18 56531300 57230708 51
18 57230709 57914595 52
18 57914596 59207479 53
18 59207480 60278199 54
18 60278200 62006960 55
18 62006961 62550177 56
18 62550178 63199339 57
18 63199340 63954348 58
18 63954349 65286322 59
18 65286323 65939973 60
18 65939974 67175119 61
18 67175120 68190157 62
18 68190158 69362412 63
18 69362413 70298819 64
18 70298820 71084561 65
18 71084562 72184536 66
18 72184537 72983075 67
18 72983076 73565681 68
18 73565682 74230465 69
18 74230466 75031473 70
18 75031474 75830773 71
18 75830774 76433149 72
18 76433150 77149210 73
18 77149211 78017157 74
18 78017158 999999999 75
19 1 672526 1
19 672527 1513102 2
19 1513103 2251106 3
19 2251107 3019100 4
19 3019101 3907679 5
19 3907680 4350005 6
19 4350006 5749735 7
19 5749736 6707672 8
19 6707673 7133177 9
19 7133178 7610093 10
19 7610094 8150211 11
19 8150212 9117000 12
19 9117001 9946141 13
19 9946142 11849852 14
19 11849853 12632215 15
19 12632216 14356015 16
19 14356016 15677034 17
19 15677035 16374496 18
19 16374497 17896957 19
19 17896958 18929414 20
19 18929415 19341401 21
19 19341402 20904536 22
19 20904537 21163001 23
19 21163002 22733290 24
19 22733291 23467745 25
19 23467746 23947292 26
19 23947293 28557571 27
19 28557572 29389722 28
19 29389723 30376792 29
19 30376793 31385338 30
19 31385339 32574926 31
19 32574927 34268576 32
19 34268577 36327973 33
19 36327974 37468094 34
19 37468095 39467782 35
19 39467783 40259642 36
19 40259643 41082172 37
19 41082173 42475201 38
19 42475202 43862454 39
19 43862455 44888174 40
19 44888175 46102474 41
19 46102475 46912036 42
19 46912037 47967588 43
19 47967589 48713444 44
19 48713445 49415970 45
19 49415971 50400345 46
19 50400346 50923511 47
19 50923512 51902382 48
19 51902383 52644251 49
19 52644252 53254338 50
19 53254339 53900162 51
19 53900163 54734001 52
19 54734002 55477482 53
19 55477483 56700651 54
19 56700652 57470820 55
19 57470821 57999657 56
19 57999658 59118838 57
19 59118839 999999999 58
20 1 834479 1
20 834480 1489035 2
20 1489036 2803742 3
20 2803743 3147023 4
20 3147024 4702463 5
20 4702464 5734138 6
20 5734139 6794770 7
20 6794771 8045839 8
20 8045840 9132470 9
20 9132471 10153355 10
20 10153356 10774168 11
20 10774169 11939953 12
20 11939954 12935579 13
20 12935580 13689863 14
20 13689864 14695647 15
20 14695648 15805046 16
20 15805047 16663572 17
20 16663573 18056151 18
20 18056152 19110376 19
20 19110377 20953731 20
20 20953732 21757400 21
20 21757401 23230925 22
20 23230926 23968078 23
20 23968079 24717364 24
20 24717365 25372284 25
20 25372285 31047161 26
20 31047162 31615241 27
20 31615242 32377837 28
20 32377838 33886345 29
20 33886346 35506343 30
20 35506344 35988394 31
20 35988395 37012009 32
20 37012010 38613740 33
20 38613741 39325311 34
20 39325312 40271296 35
20 40271297 41277749 36
20 41277750 41843508 37
20 41843509 42360288 38
20 42360289 43722304 39
20 43722305 44078303 40
20 44078304 45670565 41
20 45670566 46785873 42
20 46785874 47458270 43
20 47458271 48937421 44
20 48937422 49924438 45
20 49924439 50652011 46
20 50652012 51339625 47
20 51339626 52213552 48
20 52213553 53267634 49
20 53267635 54089242 50
20 54089243 55157325 51
20 55157326 56512659 52
20 56512660 58010612 53
20 58010613 59269946 54
20 59269947 59894084 55
20 59894085 61141467 56
20 61141468 62123982 57
20 62123983 62965162 58
20 62965163 999999999 59
21 1 15343744 1
21 15343745 15844093 2
21 15844094 16487407 3
21 16487408 17680501 4
21 17680502 18951017 5
21 18951018 19658644 6
21 19658645 20199082 7
21 20199083 20961993 8
21 20961994 21426267 9
21 21426268 22198481 10
21 22198482 23166166 11
21 23166167 24007345 12
21 24007346 25245208 13
21 25245209 25963679 14
21 25963680 27270248 15
21 27270249 28632032 16
21 28632033 29960727 17
21 29960728 30957681 18
21 30957682 32215262 19
21 32215263 33421199 20
21 33421200 34377249 21
21 34377250 35425454 22
21 35425455 36523039 23
21 36523040 36968459 24
21 36968460 37682180 25
21 37682181 38183749 26
21 38183750 39088006 27
21 39088007 40119461 28
21 40119462 41531805 29
21 41531806 42657824 30
21 42657825 43729599 31
21 43729600 44775079 32
21 44775080 45607208 33
21 45607209 46483819 34
21 46483820 47031760 35
21 47031761 48119751 36
21 48119752 999999999 37
22 1 17675013 1
22 17675014 18488218 2
22 18488219 19595291 3
22 19595292 20948838 4
22 20948839 21417538 5
22 21417539 22877794 6
22 22877795 23154057 7
22 23154058 23717904 8
22 23717905 24485565 9
22 24485566 25662927 10
22 25662928 26469734 11
22 26469735 27223322 12
22 27223323 28233389 13
22 28233390 29651430 14
22 29651431 31439172 15
22 31439173 32665303 16
22 32665304 34279011 17
22 34279012 34984372 18
22 34984373 36594276 19
22 36594277 37192683 20
22 37192684 38713111 21
22 38713112 39942383 22
22 39942384 40752214 23
22 40752215 42870041 24
22 42870042 43647869 25
22 43647870 44322781 26
22 44322782 45443844 27
22 45443845 46257354 28
22 46257355 47446471 29
22 47446472 48647686 30
22 48647687 48971173 31
22 48971174 49381313 32
22 49381314 49717820 33
22 49717821 51243297 34
22 51243298 999999999 35
